Flow ID	Src IP	Src Port	Dst IP	Dst Port	Protocol	Timestamp	Flow Duration	Total Fwd Packet	Total Bwd packets	Total Length of Fwd Packet	Total Length of Bwd Packet	Fwd Packet Length Max	Fwd Packet Length Min	Fwd Packet Length Mean	Fwd Packet Length Std	Bwd Packet Length Max	Bwd Packet Length Min	Bwd Packet Length Mean	Bwd Packet Length Std	Flow Bytes/s	Flow Packets/s	Flow IAT Mean	Flow IAT Std	Flow IAT Max	Flow IAT Min	Fwd IAT Total	Fwd IAT Mean	Fwd IAT Std	Fwd IAT Max	Fwd IAT Min	Bwd IAT Total	Bwd IAT Mean	Bwd IAT Std	Bwd IAT Max	Bwd IAT Min	Fwd PSH Flags	Bwd PSH Flags	Fwd URG Flags	Bwd URG Flags	Fwd Header Length	Bwd Header Length	Fwd Packets/s	Bwd Packets/s	Packet Length Min	Packet Length Max	Packet Length Mean	Packet Length Std	Packet Length Variance	FIN Flag Count	SYN Flag Count	RST Flag Count	PSH Flag Count	ACK Flag Count	URG Flag Count	CWR Flag Count	ECE Flag Count	Down/Up Ratio	Average Packet Size	Fwd Segment Size Avg	Bwd Segment Size Avg	Fwd Bytes/Bulk Avg	Fwd Packet/Bulk Avg	Fwd Bulk Rate Avg	Bwd Bytes/Bulk Avg	Bwd Packet/Bulk Avg	Bwd Bulk Rate Avg	Subflow Fwd Packets	Subflow Fwd Bytes	Subflow Bwd Packets	Subflow Bwd Bytes	FWD Init Win Bytes	Bwd Init Win Bytes	Fwd Act Data Pkts	Fwd Seg Size Min	Active Mean	Active Std	Active Max	Active Min	Idle Mean	Idle Std	Idle Max	Idle Min	Activity	Stage
192.168.3.10-239.2.11.71-53569-8662-17	192.168.3.10	53569	239.2.11.71	8662	17	19/07/2019 12:51	100032214	22	1	1104	52	52	48	50.181818181800004	2.0385887657499997	52	52	52	0	11.55627726	0.22992593165999997	4546918.818	7194898.811	20021271	2	91471735	4355796.905	7315128.851589999	20021271	2	0	0	0	0	0	0	0	0	0	176	8	0.219929152	0.00999678	48	52	50.33333333	2.014440621	4.057971014	0	0	0	0	0	0	0	0	0	52.52173913	50.181818181800004	52	0	0	0	0	0	0	22	1104	1	52	-1	-1	22	0	455057	788132.4809	1365114	25	13888868.57	5592857.458	20021271	6602372	Normal	Benign
255.255.255.255-0.0.0.0-67-68-17	0.0.0.0	68	255.255.255.255	67	17	19/07/2019 12:51	119918334	87	1	25245	289	300	289	290.1724138	2.7245946852499996	289	289	289	0	212.92824164799998	0.7338327432070001	1378371.6551700002	1015829.35	3827755	7112	116915880	1359486.977	1006308.8249700001	3827755	7112	0	0	0	0	0	0	0	0	0	696	8	0.725493735	0.008339008	289	300	290.1460674	2.6991183821499996	7.285240040860001	0	0	0	0	0	0	0	0	0	293.44318181799997	290.1724138	289	0	0	0	0	0	0	87	25245	1	289	-1	-1	87	0	0	0	0	0	0	0	0	0	Normal	Benign
0.87.248.248-3.0.0.0-0-0-0	0.87.248.248	0	3.0.0.0	0	0	19/07/2019 12:51	60006111	1	1	0	0	0	0	0	0	0	0	0	0	0	0.033329939	60006111	0	60006111	60006111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016664969	0.016664969	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	-1	-1	0	0	0	0	0	0	60006111	0	60006111	60006111	Normal	Benign
192.168.3.29-192.168.3.31-34788-9200-6	192.168.3.29	34788	192.168.3.31	9200	6	19/07/2019 12:53	117162118	30	24	38197	6270	4096	0	1273.233333	1389.972034	2034	0	261.25	417.96101856900003	379.53393775300003	0.460899828	2210606	6469248.95	34992116	12	117145099	4039486.1724099996	8370986.861560001	34992116	21	117162070	5094003.043	9144067.363	34992461	62	0	1	0	0	960	768	0.25605546	0.20484436787000002	0	4096	845.4727273	1179.611578	1391483.476	0	0	0	1	1	0	0	0	0	861.1296296	1273.233333	261.25	0	0	0	0	0	0	30	38197	24	6270	-1	6751	18	0	2188213.167	3005617.167	6037378	6996	17337735.5	10907435.6	34992116	7006582	Normal	Benign
8.0.6.4-8.6.0.1-0-0-0	8.6.0.1	0	8.0.6.4	0	0	19/07/2019 12:53	119452144	239	1	0	0	0	0	0	0	0	0	0	0	0	2.009172812	499799.7657	310125.18894699996	1433352	12	119405640	501704.36974799994	309374.8713	1433352	12	0	0	0	0	0	0	0	0	0	0	0	2.000801258	0.008371553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.10-239.2.11.71-53569-8662-17	192.168.3.10	53569	239.2.11.71	8662	17	19/07/2019 12:53	100033093	28	1	1424	52	56	48	50.85714286	2.3992944289099998	52	52	52	0	14.75511709	0.289904062	3572610.464	6486845.5	20021295	2	80030415	2964089.444	5738507.853	20021295	2	0	0	0	0	0	0	0	0	0	224	8	0.27990737025400003	0.009996692	48	56	50.93333333	2.3331691239400003	5.443678161	0	0	0	0	0	0	0	0	0	52.689655172399995	50.85714286	52	0	0	0	0	0	0	28	1424	1	52	-1	-1	28	0	1585886.3333299998	1706841.138	3392278	35	13610776.29	5612202.914030001	20021295	5380975	Normal	Benign
0.87.248.248-3.0.0.0-0-0-0	0.87.248.248	0	3.0.0.0	0	0	19/07/2019 12:53	60006072	1	1	0	0	0	0	0	0	0	0	0	0	0	0.03332996	60006072	0	60006072	60006072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016664980170700002	0.016664980170700002	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	-1	-1	0	0	0	0	0	0	60006072	0	60006072	60006072	Normal	Benign
255.255.255.255-0.0.0.0-67-68-17	0.0.0.0	68	255.255.255.255	67	17	19/07/2019 12:53	119965290	86	1	24952	289	296	289	290.1395349	2.599379069	289	289	289	0	210.40252559700002	0.7252097669249999	1394945.2325600001	1018483.6778200001	3796195	12520	119226688	1402666.918	1021992.7467700001	3796195	12520	0	0	0	0	0	0	0	0	0	688	8	0.7168740224779999	0.008335744	289	296	290.1136364	2.574998351	6.63061651	0	0	0	0	0	0	0	0	0	293.4482759	290.1395349	289	0	0	0	0	0	0	86	24952	1	289	-1	-1	86	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-192.168.3.31-34788-9200-6	192.168.3.29	34788	192.168.3.31	9200	6	19/07/2019 12:55	113223365	31	24	49078	6392	4523	0	1583.16129	1760.466304	2057	0	266.3333333	423.8606894	489.9165468	0.48576546	2096728.9814799998	4642783.353	15015160	6	113217868	3773928.9333300004	5731223.755	15015160	23	113223337	4922753.783	6117879.838	15020552	6	0	1	0	0	992	768	0.273795078	0.211970383	0	4523	1027.267857	1487.192492	2211741.509	0	0	0	1	1	0	0	0	0	1045.945455	1583.16129	266.3333333	0	0	0	0	0	0	31	49078	24	6392	-1	6751	19	0	319496	953587.0729520001	3032389	5397	11002365	4220468.934	15015160	6946958	Normal	Benign
8.0.6.4-8.6.0.1-0-0-0	8.6.0.1	0	8.0.6.4	0	0	19/07/2019 12:55	119405491	233	1	0	0	0	0	0	0	0	0	0	0	0	1.959708871	512469.91845500004	345844.35758899996	1376727	15299	119141536	513541.1034	346204.5556	1376727	15299	0	0	0	0	0	0	0	0	0	0	0	1.951334047	0.008374824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.10-239.2.11.71-53569-8662-17	192.168.3.10	53569	239.2.11.71	8662	17	19/07/2019 12:55	118640266	26	1	1328	52	56	48	51.076923076899995	2.348158034	52	52	52	0	11.6318013	0.227578721	4563087.154	7459875.488910001	20021256	2	106619990	4264799.6	7453772.830039999	20021256	2	0	0	0	0	0	0	0	0	0	208	8	0.21914987951900003	0.008428842	48	56	51.14285714	2.272448275	5.164021164019999	0	0	0	0	0	0	0	0	0	53.03703704	51.076923076899995	52	0	0	0	0	0	0	26	1328	1	52	-1	-1	26	0	1552431.75	1383660.4817700002	3368339	26	16061500.29	4413997.702	20021256	7982425	Normal	Benign
0.87.248.248-3.0.0.0-0-0-0	0.87.248.248	0	3.0.0.0	0	0	19/07/2019 12:55	60005373	1	1	0	0	0	0	0	0	0	0	0	0	0	0.033330348600599996	60005373	0	60005373	60005373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016665174300299998	0.016665174300299998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	-1	-1	0	0	0	0	0	0	60005373	0	60005373	60005373	Normal	Benign
255.255.255.255-0.0.0.0-67-68-17	0.0.0.0	68	255.255.255.255	67	17	19/07/2019 12:56	119186330	86	1	24938	289	296	289	289.97674418599996	2.439752852	289	289	289	0	211.6601795	0.729949483	1385887.5581399999	991500.3352	3749365	15889	117540695	1382831.706	996977.1888	3749365	15889	0	0	0	0	0	0	0	0	0	688	8	0.721559259	0.008390224	289	296	289.9545455	2.4159864642900004	5.836990596	0	0	0	0	0	0	0	0	0	293.2873563	289.97674418599996	289	0	0	0	0	0	0	86	24938	1	289	-1	-1	86	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-91.189.92.20-42106-443-6	192.168.3.29	42106	91.189.92.20	443	6	19/07/2019 12:57	52004687	34	25	15151	46581	2896	0	445.61764705900003	651.4805058	11584	0	1863.24	2427.76779	1187.046852	1.134513126	896632.5344829999	4665200.845	29957692	9	51876028	1572000.848	6151035.844	29957692	65	52004687	2166861.958	7178897.26	30138160	66	0	0	0	0	1088	816	0.653787225	0.480725901	0	11584	1028.866667	1773.11647	3143942.016	0	1	0	0	0	0	0	0	0	1046.305085	445.61764705900003	1863.24	0	0	0	0	0	0	34	15151	25	46581	-1	484	15	0	1156439.5	1453409.198	2184155	128724	24845864	7229216.486	29957692	19734036	Normal	Benign
192.168.3.29-91.189.92.20-42106-443-6	192.168.3.29	42106	91.189.92.20	443	6	19/07/2019 12:58	91	1	1	0	31	0	0	0	0	31	31	31	0	340659.34065900004	21978.02198	91	0	91	91	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32	32	10989.01099	10989.01099	0	31	20.66666667	17.89785834	320.3333333	0	0	0	1	1	0	0	0	1	31	0	31	0	0	0	0	0	0	1	0	1	31	-1	978	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-192.168.3.31-34788-9200-6	192.168.3.29	34788	192.168.3.31	9200	6	19/07/2019 12:57	92101122	11	13	13753	5859	4096	0	1250.272727	1355.324617	4096	0	450.6923077	1109.159921	212.9398597	0.260583145	4004396.609	9868257.66	34810289	12	92100997	9210099.7	13593158	34810289	276	92101102	7675091.833330001	12807710.1	34810679	43	0	1	0	0	352	416	0.119433941	0.14114920337200001	0	4096	948.32	1403.298635	1969247.06	0	0	0	1	1	0	0	0	1	987.8333333	1250.272727	450.6923077	0	0	0	0	0	0	11	13753	13	5859	-1	6751	6	0	62804.5	100708.1205	213463	6492	22956372.75	11593070.804000001	34810289	7009401	Normal	Benign
8.0.6.4-8.6.0.1-0-0-0	8.6.0.1	0	8.0.6.4	0	0	19/07/2019 12:57	119405543	244	1	0	0	0	0	0	0	0	0	0	0	0	2.051831044	489366.9795	324890.49053400004	1301196	262	119008250	489745.8848	325507.0323	1301196	262	0	0	0	0	0	0	0	0	0	0	0	2.043456224	0.008374821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.10-239.2.11.71-53569-8662-17	192.168.3.10	53569	239.2.11.71	8662	17	19/07/2019 12:57	118625880	27	1	1352	52	52	48	50.07407407	2.036700309	52	52	52	0	11.83552864	0.236036184	4393551.111	6767930.9085099995	20021226	2	110086839	4234109.192	6850054.181	20021226	2	0	0	0	0	0	0	0	0	0	216	8	0.22760631996999997	0.008429864	48	52	50.20689655	2.024480716	4.0985221674900005	0	0	0	0	0	0	0	0	0	52	50.07407407	52	0	0	0	0	0	0	27	1352	1	52	-1	-1	27	0	716766.25	828210.7342439999	1472126	32	12862086.22	5233354.653080001	20021226	5313830	Normal	Benign
0.87.248.248-3.0.0.0-0-0-0	0.87.248.248	0	3.0.0.0	0	0	19/07/2019 12:57	60005968	1	1	0	0	0	0	0	0	0	0	0	0	0	0.033330018107500005	60005968	0	60005968	60005968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016665009	0.016665009	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	-1	-1	0	0	0	0	0	0	60005968	0	60005968	60005968	Normal	Benign
255.255.255.255-0.0.0.0-67-68-17	0.0.0.0	68	255.255.255.255	67	17	19/07/2019 12:58	119211607	89	1	25805	289	296	289	289.9438202	2.4043499904099996	289	289	289	0	218.8880819	0.7549600434460001	1339456.258	989687.9476	3653658	25079	118373448	1345152.818	993891.0064610001	3653658	25079	0	0	0	0	0	0	0	0	0	712	8	0.746571599	0.008388445	289	296	289.9230769	2.3815530377900003	5.671794872	0	0	0	0	0	0	0	0	0	293.1444444	289.9438202	289	0	0	0	0	0	0	89	25805	1	289	-1	-1	89	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-192.168.3.31-34788-9200-6	192.168.3.29	34788	192.168.3.31	9200	6	19/07/2019 12:59	85066571	10	11	10988	3774	4096	0	1098.8	1393.794166	2054	0	343.09090909099996	593.0536999	173.5346779	0.246865481	4253328.55	9893455.132	35011615	12	85060626	9451180.667	13311749.279000001	35011615	154	85066557	8506655.7	12901246.77	35012007	325	0	1	0	0	320	352	0.117554991	0.12931049	0	4096	764.3636364	1107.010197	1225471.5757600002	0	0	0	1	1	0	0	0	1	800.7619048	1098.8	343.09090909099996	0	0	0	0	0	0	10	10988	11	3774	-1	6751	5	0	6105.5	293.6556941	6540	5911	21258764.5	11744562.72	35011615	7154265	Normal	Benign
8.0.6.4-8.6.0.1-0-0-0	8.6.0.1	0	8.0.6.4	0	0	19/07/2019 12:59	119406991	248	1	0	0	0	0	0	0	0	0	0	0	0	2.085305039	481479.80241899996	316185.7063	1252820	225	119013688	481836.7935	316777.62318600004	1252820	225	0	0	0	0	0	0	0	0	0	0	0	2.07693032	0.008374719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.10-239.2.11.71-53569-8662-17	192.168.3.10	53569	239.2.11.71	8662	17	19/07/2019 12:59	100033325	28	1	1432	52	56	48	51.14285714	2.272448275	52	52	52	0	14.83505622	0.28990339	3572618.75	6804346.601	20021251	2	80030686	2964099.481	6108421.15	20021251	2	0	0	0	0	0	0	0	0	0	224	8	0.279906721	0.009996669	48	56	51.2	2.203445578	4.855172414	0	0	0	0	0	0	0	0	0	52.96551724	51.14285714	52	0	0	0	0	0	0	28	1432	1	52	-1	-1	28	0	1545121.75	1381393.885	3361860	38	15642139.67	5092286.51	20021251	8531485	Normal	Benign
0.87.248.248-3.0.0.0-0-0-0	0.87.248.248	0	3.0.0.0	0	0	19/07/2019 12:59	60005945	1	1	0	0	0	0	0	0	0	0	0	0	0	0.033330030882799996	60005945	0	60005945	60005945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016665015441399998	0.016665015441399998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	-1	-1	0	0	0	0	0	0	60005945	0	60005945	60005945	Normal	Benign
255.255.255.255-0.0.0.0-67-68-17	0.0.0.0	68	255.255.255.255	67	17	19/07/2019 13:00	119178188	87	1	25227	289	296	289	289.9655172	2.427786224	289	289	289	0	214.09958	0.738390149	1369864.23	987006.1613	3634898	29022	117162828	1362358.465	990294.4912	3634898	29022	0	0	0	0	0	0	0	0	0	696	8	0.7299993518950001	0.008390797	289	296	289.9438202	2.4043499904099996	5.780898876	0	0	0	0	0	0	0	0	0	293.2386364	289.9655172	289	0	0	0	0	0	0	87	25227	1	289	-1	-1	87	0	0	0	0	0	0	0	0	0	Normal	Benign
8.0.6.4-8.6.0.1-0-0-0	8.6.0.1	0	8.0.6.4	0	0	19/07/2019 13:01	119272023	248	1	0	0	0	0	0	0	0	0	0	0	0	2.0876647661099996	480935.5766	294892.3128	1190121	271	118901353	481381.996	295407.09742600005	1190121	271	0	0	0	0	0	0	0	0	0	0	0	2.07928057	0.008384196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-192.168.3.31-34788-9200-6	192.168.3.29	34788	192.168.3.31	9200	6	19/07/2019 13:01	113174936	29	25	39308	6298	4344	0	1355.448276	1481.789208	2034	0	251.92	412.7242744	402.96908142300003	0.477137447	2135376.151	5661338.579	25015865	9	113168700	4041739.286	7330585.264	25015865	46	113174891	4715620.458330001	7733246.743	25017970	13	0	1	0	0	928	800	0.25624048066599997	0.22089696609200002	0	4344	866.1818181819999	1242.06055	1542714.4107700002	0	0	0	1	1	0	0	0	0	882.2222222219999	1355.448276	251.92	0	0	0	0	0	0	29	39308	25	6298	-1	6751	17	0	639473.625	1772672.0497400002	5026546	4193	13506607.88	7908942.074	25015865	7004383	Normal	Benign
192.168.3.10-239.2.11.71-53569-8662-17	192.168.3.10	53569	239.2.11.71	8662	17	19/07/2019 13:01	101978682	26	1	1328	52	56	48	51.076923076899995	2.348158034	52	52	52	0	13.53224	0.264761217	3922257	7226159.4594600005	20021291	2	90009518	3600380.72	7182419.777319999	20021291	2	0	0	0	0	0	0	0	0	0	208	8	0.254955246	0.009805971	48	56	51.14285714	2.272448275	5.164021164019999	0	0	0	0	0	0	0	0	0	53.03703704	51.076923076899995	52	0	0	0	0	0	0	26	1328	1	52	-1	-1	26	0	737848	1043423.7368799999	1475660	36	16191124.67	4995967.159	20021291	8033544	Normal	Benign
0.87.248.248-3.0.0.0-0-0-0	0.87.248.248	0	3.0.0.0	0	0	19/07/2019 13:01	60006100	1	1	0	0	0	0	0	0	0	0	0	0	0	0.033329945	60006100	0	60006100	60006100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016664972	0.016664972	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	-1	-1	0	0	0	0	0	0	60006100	0	60006100	60006100	Normal	Benign
255.255.255.255-0.0.0.0-67-68-17	0.0.0.0	68	255.255.255.255	67	17	19/07/2019 13:02	118277590	87	1	25238	289	300	289	290.09195402299997	2.652914956	289	289	289	0	215.82279449599997	0.744012454	1359512.529	984540.6872	3602994	28263	118091600	1373158.1395299998	982005.0486	3602994	28263	0	0	0	0	0	0	0	0	0	696	8	0.735557767	0.008454687	289	300	290.0674157	2.627640459	6.904494382	0	0	0	0	0	0	0	0	0	293.3636364	290.09195402299997	289	0	0	0	0	0	0	87	25238	1	289	-1	-1	87	0	0	0	0	0	0	0	0	0	Normal	Benign
8.0.6.4-8.6.0.1-0-0-0	8.6.0.1	0	8.0.6.4	0	0	19/07/2019 13:03	119940957	250	1	0	0	0	0	0	0	0	0	0	0	0	2.092696326	479763.828	273808.8388	1110526	17116	119334068	479253.2851	274241.0572	1110526	17116	0	0	0	0	0	0	0	0	0	0	0	2.08435889	0.008337436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.10-239.2.11.71-53569-8662-17	192.168.3.10	53569	239.2.11.71	8662	17	19/07/2019 13:03	100014601	32	1	1608	52	52	48	50.25	2.016064515	52	52	52	0	16.59757659	0.329951824	3125456.281	5726907.410080001	18556424	2	91505160	2951779.355	5735268.542	18556424	2	0	0	0	0	0	0	0	0	0	256	8	0.319953284	0.00999854	48	52	50.352941176499996	1.9982166737400002	3.9928698752199994	0	0	0	0	0	0	0	0	0	51.878787878800004	50.25	52	0	0	0	0	0	0	32	1608	1	52	-1	-1	32	0	720199	831596.0788	1445957	24	11955351.25	5066752.265	18556424	5263810	Normal	Benign
0.87.248.248-3.0.0.0-0-0-0	0.87.248.248	0	3.0.0.0	0	0	19/07/2019 13:03	60006135	1	1	0	0	0	0	0	0	0	0	0	0	0	0.033329925348499996	60006135	0	60006135	60006135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016664962674200003	0.016664962674200003	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	-1	-1	0	0	0	0	0	0	60006135	0	60006135	60006135	Normal	Benign
192.168.3.29-192.168.3.31-34788-9200-6	192.168.3.29	34788	192.168.3.31	9200	6	19/07/2019 13:03	103199687	35	31	58757	5390	5792	0	1678.771429	1624.668456	966	0	173.8709677	235.49207232700002	621.5813426	0.6395368234009999	1587687.4923100001	4196999.261390001	15016379	6	103155082	3033973	5444555.396	15016379	22	103199674	3439989.133	5684220.8716400005	15016801	6	0	1	0	0	1120	992	0.339148315	0.30038850796100003	0	5792	971.8358208960001	1396.093365	1949076.6847599999	0	0	0	1	1	0	0	0	0	986.5606061	1678.771429	173.8709677	0	0	0	0	0	0	35	58757	31	5390	-1	6751	23	0	394248.5	1063259.254	3025350	6390	12003331.63	4131684.401	15016379	7013154	Normal	Benign
255.255.255.255-0.0.0.0-67-68-17	0.0.0.0	68	255.255.255.255	67	17	19/07/2019 13:04	119197464	86	1	24945	289	296	289	290.0581395	2.5221589778799998	289	289	289	0	211.6991348	0.7298813	1386017.023	962385.7625	3574534	74066	118280118	1391530.8	966729.9050319999	3574534	74066	0	0	0	0	0	0	0	0	0	688	8	0.7214918599269999	0.00838944	289	296	290.03409090900004	2.498039984	6.240203762	0	0	0	0	0	0	0	0	0	293.3678161	290.0581395	289	0	0	0	0	0	0	86	24945	1	289	-1	-1	86	0	0	0	0	0	0	0	0	0	Normal	Benign
8.0.6.4-8.6.0.1-0-0-0	8.6.0.1	0	8.0.6.4	0	0	19/07/2019 13:05	119002216	245	1	0	0	0	0	0	0	0	0	0	0	0	2.067188396	485723.33061199996	284803.62003499997	1060309	20	118395575	485227.7664	285283.1665	1060309	20	0	0	0	0	0	0	0	0	0	0	0	2.0587851910299997	0.008403205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.10-239.2.11.71-53569-8662-17	192.168.3.10	53569	239.2.11.71	8662	17	19/07/2019 13:05	118603000	20	1	1020	52	56	48	51	2.554665495	52	52	52	0	9.038557203	0.17706128850000002	5930150	8347370.46	20021279	2	98600423	5189495.947369999	7872022.4588399995	20021279	2	0	0	0	0	0	0	0	0	0	160	8	0.168629799	0.00843149	48	56	51.09090909	2.447721796	5.991341991340001	0	0	0	0	0	0	0	0	0	53.523809523800004	51	52	0	0	0	0	0	0	20	1020	1	52	-1	-1	20	0	1687695.5	2386712.368	3375356	35	16461084.57	4557753.142469999	20021279	8497300	Normal	Benign
0.87.248.248-3.0.0.0-0-0-0	0.87.248.248	0	3.0.0.0	0	0	19/07/2019 13:05	60006149	1	1	0	0	0	0	0	0	0	0	0	0	0	0.033329918	60006149	0	60006149	60006149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016664959	0.016664959	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	-1	-1	0	0	0	0	0	0	60006149	0	60006149	60006149	Normal	Benign
192.168.3.29-192.168.3.31-34788-9200-6	192.168.3.29	34788	192.168.3.31	9200	6	19/07/2019 13:06	85090111	7	9	6189	4263	2081	0	884.1428571	1102.756611	2918	0	473.66666666699996	931.9309256	122.83448543200001	0.188035952	5672674.067	11935811.89	35012886	13	85082817	14180469.5	15941547.24	35012886	10693	85090098	10636262.25	14986715.587000001	35013305	330	0	1	0	0	224	288	0.082265729	0.105770223	0	2918	786.4705882	1110.608173	1233450.515	0	0	0	1	1	0	0	0	1	835.625	884.1428571	473.66666666699996	0	0	0	0	0	0	7	6189	9	4263	-1	6751	3	0	13675	8007.851834	22661	7294	28346131	5773593.12	35012886	25000071	Normal	Benign
255.255.255.255-0.0.0.0-67-68-17	0.0.0.0	68	255.255.255.255	67	17	19/07/2019 13:06	119219085	85	1	24656	296	296	289	290.0705882	2.53446827	296	296	296	0	209.295349	0.721361014	1402577.471	974171.2177	3530328	44304	116215225	1383514.5833299998	963941.2842	3530328	44304	0	0	0	0	0	0	0	0	0	680	8	0.712973095	0.008387919	289	296	290.2068966	2.6595065595599996	7.07297514	0	0	0	0	0	0	0	0	0	293.5813953	290.0705882	296	0	0	0	0	0	0	85	24656	1	296	-1	-1	85	0	0	0	0	0	0	0	0	0	Normal	Benign
8.0.6.4-8.6.0.1-0-0-0	8.6.0.1	0	8.0.6.4	0	0	19/07/2019 13:07	119073583	242	1	0	0	0	0	0	0	0	0	0	0	0	2.040754917	492039.5992	282468.43965300004	1009484	19	118064099	489892.527	281070.4937	1003283	19	0	0	0	0	0	0	0	0	0	0	0	2.032356749	0.008398168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.10-239.2.11.71-53569-8662-17	192.168.3.10	53569	239.2.11.71	8662	17	19/07/2019 13:07	118536247	34	1	1732	52	56	48	50.941176470600006	2.268909449	52	52	52	0	15.05024872	0.295268333	3486360.2058800003	6448308.0169400005	20021285	2	106614157	3230732.03	6370940.791	20021285	2	0	0	0	0	0	0	0	0	0	272	8	0.286832094	0.008436238	48	56	51	2.216818828	4.914285714	0	0	0	0	0	0	0	0	0	52.45714286	50.941176470600006	52	0	0	0	0	0	0	34	1732	1	52	-1	-1	34	0	1579318.25	1381808.038	3370236	18	14027368.25	5363036.717	20021285	5198799	Normal	Benign
0.87.248.248-3.0.0.0-0-0-0	0.87.248.248	0	3.0.0.0	0	0	19/07/2019 13:07	60006739	1	1	0	0	0	0	0	0	0	0	0	0	0	0.03332959	60006739	0	60006739	60006739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016664795	0.016664795	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	-1	-1	0	0	0	0	0	0	60006739	0	60006739	60006739	Normal	Benign
192.168.3.29-192.168.3.31-34788-9200-6	192.168.3.29	34788	192.168.3.31	9200	6	19/07/2019 13:08	85073636	7	9	6161	3379	2055	0	880.1428571	1097.73121	2053	0	375.4444444	650.5536317	112.1381482	0.188072366	5671575.733	11924832.58	34963391	12	85049746	14174957.67	15923236.999000002	34963391	5997	85073623	10634202.88	14970019.12	34963822	516	0	1	0	0	224	288	0.08228166	0.10579070582999998	0	2055	681.9411765	922.4998286	851005.9338	0	0	0	1	1	0	0	0	1	724.5625	880.1428571	375.4444444	0	0	0	0	0	0	7	6161	9	3379	-1	6751	3	0	27635.33333	23733.684128999997	53019	5997	28327010.33	5747279.679	34963391	25000918	Normal	Benign
